Destination;Origin;Product;Year;dist_km;Euros
PT;NL;19;2007;1750.040528;7567169
NL;PT;19;2007;1750.040528;802998
PT;NL;20;2007;1750.040528;26038866
NL;PT;20;2007;1750.040528;8324030
PT;NL;1;2008;1750.040528;1717788
PT;NL;2;2008;1750.040528;70769191
NL;PT;2;2008;1750.040528;15239756
PT;NL;3;2008;1750.040528;83256649
NL;PT;3;2008;1750.040528;1472466
PT;NL;4;2008;1750.040528;17209217
NL;PT;4;2008;1750.040528;7471185
PT;NL;5;2008;1750.040528;1916432
NL;PT;5;2008;1750.040528;960856
PT;NL;6;2008;1750.040528;54301460
NL;PT;6;2008;1750.040528;11225892
PT;NL;7;2008;1750.040528;20336763
NL;PT;7;2008;1750.040528;20563417
PT;NL;8;2008;1750.040528;8813768
NL;PT;8;2008;1750.040528;14695647
PT;NL;9;2008;1750.040528;513712
NL;PT;9;2008;1750.040528;2302
PT;NL;10;2008;1750.040528;10423083
NL;PT;10;2008;1750.040528;66255
PT;NL;11;2008;1750.040528;2893246
NL;PT;11;2008;1750.040528;54674
PT;NL;12;2008;1750.040528;14636392
NL;PT;12;2008;1750.040528;498552
PT;NL;13;2008;1750.040528;941433
PT;NL;14;2008;1750.040528;70506
PT;NL;15;2008;1750.040528;5579272
NL;PT;15;2008;1750.040528;282633
PT;NL;16;2008;1750.040528;4210395
NL;PT;16;2008;1750.040528;38977409
PT;NL;17;2008;1750.040528;2322197
NL;PT;17;2008;1750.040528;341081
PT;NL;18;2008;1750.040528;11899978
NL;PT;18;2008;1750.040528;362939
PT;NL;19;2008;1750.040528;12948910
NL;PT;19;2008;1750.040528;1799127
PT;NL;20;2008;1750.040528;24921522
NL;PT;20;2008;1750.040528;16107886
PT;NL;1;2009;1750.040528;2956295
PT;NL;2;2009;1750.040528;72525060
NL;PT;2;2009;1750.040528;18719004
PT;NL;3;2009;1750.040528;91000334
NL;PT;3;2009;1750.040528;1407128
PT;NL;4;2009;1750.040528;14436869
NL;PT;4;2009;1750.040528;8543205
PT;NL;5;2009;1750.040528;828483
PT;NL;6;2009;1750.040528;52385116
NL;PT;6;2009;1750.040528;13392269
PT;NL;7;2009;1750.040528;17866826
NL;PT;7;2009;1750.040528;22976856
PT;NL;8;2009;1750.040528;7349201
NL;PT;8;2009;1750.040528;19789869
PT;NL;9;2009;1750.040528;2221266
NL;PT;9;2009;1750.040528;2313
PT;NL;10;2009;1750.040528;3183339
NL;PT;10;2009;1750.040528;8838
PT;NL;11;2009;1750.040528;2880988
NL;PT;11;2009;1750.040528;17492
PT;NL;12;2009;1750.040528;15426706
NL;PT;12;2009;1750.040528;251664
PT;NL;13;2009;1750.040528;424124
PT;NL;14;2009;1750.040528;24479
NL;PT;14;2009;1750.040528;14333
PT;NL;15;2009;1750.040528;8054757
NL;PT;15;2009;1750.040528;20870
PT;NL;16;2009;1750.040528;5729096
NL;PT;16;2009;1750.040528;8549130
PT;NL;17;2009;1750.040528;3094410
NL;PT;17;2009;1750.040528;20496
PT;NL;18;2009;1750.040528;9290121
NL;PT;18;2009;1750.040528;206472
PT;NL;19;2009;1750.040528;10792937
NL;PT;19;2009;1750.040528;3124050
PT;NL;20;2009;1750.040528;26943581
NL;PT;20;2009;1750.040528;11408746
PT;NL;1;2010;1750.040528;2059724
PT;NL;2;2010;1750.040528;89126564
NL;PT;2;2010;1750.040528;29979944
PT;NL;3;2010;1750.040528;77564853
NL;PT;3;2010;1750.040528;402575
PT;NL;4;2010;1750.040528;15043195
NL;PT;4;2010;1750.040528;24058713
PT;NL;5;2010;1750.040528;1024501
NL;PT;5;2010;1750.040528;360924
PT;NL;6;2010;1750.040528;53440826
NL;PT;6;2010;1750.040528;16519690
PT;NL;7;2010;1750.040528;17861232
NL;PT;7;2010;1750.040528;22538479
PT;NL;8;2010;1750.040528;7556860
NL;PT;8;2010;1750.040528;24477368
PT;NL;9;2010;1750.040528;5909540
NL;PT;9;2010;1750.040528;7695
PT;NL;10;2010;1750.040528;2210698
NL;PT;10;2010;1750.040528;23066
PT;NL;11;2010;1750.040528;2751899
NL;PT;11;2010;1750.040528;2056
PT;NL;12;2010;1750.040528;5634135
NL;PT;12;2010;1750.040528;367395
PT;NL;13;2010;1750.040528;70040
NL;PT;13;2010;1750.040528;13261
PT;NL;14;2010;1750.040528;59827
NL;PT;14;2010;1750.040528;7806
PT;NL;15;2010;1750.040528;20548944
NL;PT;15;2010;1750.040528;19375
PT;NL;16;2010;1750.040528;5993981
NL;PT;16;2010;1750.040528;5433075
PT;NL;17;2010;1750.040528;2807680
NL;PT;17;2010;1750.040528;48380
PT;NL;18;2010;1750.040528;8705339
NL;PT;18;2010;1750.040528;139429
PT;NL;19;2010;1750.040528;10771818
NL;PT;19;2010;1750.040528;3987404
PT;NL;20;2010;1750.040528;29785583
NL;PT;20;2010;1750.040528;6153218
PT;NL;1;2011;1750.040528;1514760
NL;PT;1;2011;1750.040528;12201
PT;NL;2;2011;1750.040528;81192098
NL;PT;2;2011;1750.040528;37653642
PT;NL;3;2011;1750.040528;112870577
NL;PT;3;2011;1750.040528;747201
PT;NL;4;2011;1750.040528;18945399
NL;PT;4;2011;1750.040528;15566724
PT;NL;5;2011;1750.040528;1297709
NL;PT;5;2011;1750.040528;264117
PT;NL;6;2011;1750.040528;47223985
NL;PT;6;2011;1750.040528;18233607
PT;NL;7;2011;1750.040528;19015174
NL;PT;7;2011;1750.040528;13951543
PT;NL;8;2011;1750.040528;8260780
NL;PT;8;2011;1750.040528;30173184
PT;NL;9;2011;1750.040528;4226956
NL;PT;9;2011;1750.040528;28976
PT;NL;10;2011;1750.040528;1136782
NL;PT;10;2011;1750.040528;47098
PT;NL;11;2011;1750.040528;3636683
NL;PT;11;2011;1750.040528;1452
PT;NL;12;2011;1750.040528;15598830
NL;PT;12;2011;1750.040528;382945
PT;NL;13;2011;1750.040528;9782030
PT;NL;14;2011;1750.040528;105239
PT;NL;15;2011;1750.040528;47604162
NL;PT;15;2011;1750.040528;17141
PT;NL;16;2011;1750.040528;3959979
NL;PT;16;2011;1750.040528;4280129
PT;NL;17;2011;1750.040528;2710168
NL;PT;17;2011;1750.040528;24216
PT;NL;18;2011;1750.040528;10063390
NL;PT;18;2011;1750.040528;112037
PT;NL;19;2011;1750.040528;10770337
NL;PT;19;2011;1750.040528;3066114
PT;NL;20;2011;1750.040528;29580709
NL;PT;20;2011;1750.040528;24150577
PT;NL;1;2012;1750.040528;970645
NL;PT;1;2012;1750.040528;19478
PT;NL;2;2012;1750.040528;77664992
NL;PT;2;2012;1750.040528;33226037
PT;NL;3;2012;1750.040528;121927094
NL;PT;3;2012;1750.040528;628891
PT;NL;4;2012;1750.040528;18520896
NL;PT;4;2012;1750.040528;12121943
PT;NL;5;2012;1750.040528;1888731
NL;PT;5;2012;1750.040528;376797
PT;NL;6;2012;1750.040528;42206736
NL;PT;6;2012;1750.040528;19299494
PT;NL;7;2012;1750.040528;17091750
NL;PT;7;2012;1750.040528;11403399
PT;NL;8;2012;1750.040528;8683247
NL;PT;8;2012;1750.040528;30997021
PT;NL;9;2012;1750.040528;3524512
NL;PT;9;2012;1750.040528;89039
PT;NL;10;2012;1750.040528;1423254
NL;PT;10;2012;1750.040528;1056
PT;NL;11;2012;1750.040528;4500159
NL;PT;11;2012;1750.040528;9306
PT;NL;12;2012;1750.040528;3248311
NL;PT;12;2012;1750.040528;347440
PT;NL;13;2012;1750.040528;6582889
NL;PT;13;2012;1750.040528;36378
PT;NL;14;2012;1750.040528;39784
NL;PT;14;2012;1750.040528;25
PT;NL;15;2012;1750.040528;58292850
NL;PT;15;2012;1750.040528;229541
PT;NL;16;2012;1750.040528;3276229
NL;PT;16;2012;1750.040528;4575752
PT;NL;17;2012;1750.040528;3898054
NL;PT;17;2012;1750.040528;59880
PT;NL;18;2012;1750.040528;11886663
NL;PT;18;2012;1750.040528;265401
PT;NL;19;2012;1750.040528;12707803
NL;PT;19;2012;1750.040528;4089574
PT;NL;20;2012;1750.040528;23070357
NL;PT;20;2012;1750.040528;15984022
PT;NL;1;2013;1750.040528;1718442
NL;PT;1;2013;1750.040528;86496
PT;NL;2;2013;1750.040528;84977236
NL;PT;2;2013;1750.040528;16098734
PT;NL;3;2013;1750.040528;115142402
NL;PT;3;2013;1750.040528;1484590
PT;NL;4;2013;1750.040528;26084468
NL;PT;4;2013;1750.040528;16447819
PT;NL;5;2013;1750.040528;2108712
NL;PT;5;2013;1750.040528;141526
PT;NL;6;2013;1750.040528;39957993
NL;PT;6;2013;1750.040528;24977382
PT;NL;7;2013;1750.040528;23886926
NL;PT;7;2013;1750.040528;18864925
PT;NL;8;2013;1750.040528;16624249
NL;PT;8;2013;1750.040528;40816219
PT;NL;9;2013;1750.040528;1801240
NL;PT;9;2013;1750.040528;113695
PT;NL;10;2013;1750.040528;395606
NL;PT;10;2013;1750.040528;39022
PT;NL;11;2013;1750.040528;3009033
NL;PT;11;2013;1750.040528;9842
PT;NL;12;2013;1750.040528;8236588
NL;PT;12;2013;1750.040528;337392
PT;NL;13;2013;1750.040528;6648541
NL;PT;13;2013;1750.040528;22233
PT;NL;14;2013;1750.040528;69737
PT;NL;15;2013;1750.040528;44554766
NL;PT;15;2013;1750.040528;232534
PT;NL;16;2013;1750.040528;4287389
NL;PT;16;2013;1750.040528;3531540
PT;NL;17;2013;1750.040528;4259650
NL;PT;17;2013;1750.040528;213541
PT;NL;18;2013;1750.040528;10874464
NL;PT;18;2013;1750.040528;287472
PT;NL;19;2013;1750.040528;15610730
NL;PT;19;2013;1750.040528;5649365
PT;NL;20;2013;1750.040528;18742182
NL;PT;20;2013;1750.040528;17941194
PT;NL;1;2014;1750.040528;1446966
NL;PT;1;2014;1750.040528;63824
PT;NL;2;2014;1750.040528;91462977
NL;PT;2;2014;1750.040528;3948307
PT;NL;3;2014;1750.040528;132386919
NL;PT;3;2014;1750.040528;607398
PT;NL;4;2014;1750.040528;24046354
NL;PT;4;2014;1750.040528;11135508
PT;NL;5;2014;1750.040528;1959234
NL;PT;5;2014;1750.040528;105325
PT;NL;6;2014;1750.040528;43323749
NL;PT;6;2014;1750.040528;29694535
PT;NL;7;2014;1750.040528;18624793
NL;PT;7;2014;1750.040528;13533475
PT;NL;8;2014;1750.040528;15732073
NL;PT;8;2014;1750.040528;46745915
PT;NL;9;2014;1750.040528;4252428
NL;PT;9;2014;1750.040528;130138
PT;NL;10;2014;1750.040528;2487714
NL;PT;10;2014;1750.040528;951782
PT;NL;11;2014;1750.040528;3635153
NL;PT;11;2014;1750.040528;18567
PT;NL;12;2014;1750.040528;9015657
NL;PT;12;2014;1750.040528;344675
PT;NL;13;2014;1750.040528;9877034
NL;PT;13;2014;1750.040528;14924
PT;NL;14;2014;1750.040528;73625
PT;NL;15;2014;1750.040528;18271036
NL;PT;15;2014;1750.040528;1244145
PT;NL;16;2014;1750.040528;5938983
NL;PT;16;2014;1750.040528;2678445
PT;NL;17;2014;1750.040528;4955793
NL;PT;17;2014;1750.040528;105989
PT;NL;18;2014;1750.040528;10677723
NL;PT;18;2014;1750.040528;255314
PT;NL;19;2014;1750.040528;15828900
NL;PT;19;2014;1750.040528;10561504
PT;NL;20;2014;1750.040528;18840478
NL;PT;20;2014;1750.040528;14173311
PT;NL;1;2015;1750.040528;1665026
NL;PT;1;2015;1750.040528;1213273
PT;NL;2;2015;1750.040528;98744672
NL;PT;2;2015;1750.040528;5678405
PT;NL;3;2015;1750.040528;164943611
NL;PT;3;2015;1750.040528;2216788
PT;NL;4;2015;1750.040528;26352628
NL;PT;4;2015;1750.040528;17770000
PT;NL;5;2015;1750.040528;3548267
NL;PT;5;2015;1750.040528;177066
PT;NL;6;2015;1750.040528;48533069
NL;PT;6;2015;1750.040528;25135980
PT;NL;7;2015;1750.040528;19746143
NL;PT;7;2015;1750.040528;22726856
PT;NL;8;2015;1750.040528;17837375
NL;PT;8;2015;1750.040528;50411528
PT;NL;9;2015;1750.040528;4721799
NL;PT;9;2015;1750.040528;897002
PT;NL;10;2015;1750.040528;980878
NL;PT;10;2015;1750.040528;1567523
PT;NL;11;2015;1750.040528;3428378
NL;PT;11;2015;1750.040528;509895
PT;NL;12;2015;1750.040528;5943665
NL;PT;12;2015;1750.040528;1977147
PT;NL;13;2015;1750.040528;15213295
NL;PT;13;2015;1750.040528;120023
PT;NL;14;2015;1750.040528;77380
NL;PT;14;2015;1750.040528;72481
PT;NL;15;2015;1750.040528;21791997
NL;PT;15;2015;1750.040528;8348198
PT;NL;16;2015;1750.040528;5063797
NL;PT;16;2015;1750.040528;2784722
PT;NL;17;2015;1750.040528;3725978
NL;PT;17;2015;1750.040528;542804
PT;NL;18;2015;1750.040528;11240223
NL;PT;18;2015;1750.040528;562210
PT;NL;19;2015;1750.040528;16322980
NL;PT;19;2015;1750.040528;8671969
PT;NL;20;2015;1750.040528;20410656
NL;PT;20;2015;1750.040528;10101618
PT;NL;1;2016;1750.040528;1086554
NL;PT;1;2016;1750.040528;1557333
PT;NL;2;2016;1750.040528;91232420
NL;PT;2;2016;1750.040528;5222454
PT;NL;3;2016;1750.040528;174574433
NL;PT;3;2016;1750.040528;2665915
PT;NL;4;2016;1750.040528;27536580
NL;PT;4;2016;1750.040528;18309952
PT;NL;5;2016;1750.040528;4483262
NL;PT;5;2016;1750.040528;226938
PT;NL;6;2016;1750.040528;54728930
NL;PT;6;2016;1750.040528;30853929
PT;NL;7;2016;1750.040528;26473020
NL;PT;7;2016;1750.040528;22477576
PT;NL;8;2016;1750.040528;28057142
NL;PT;8;2016;1750.040528;34188979
PT;NL;9;2016;1750.040528;5309805
NL;PT;9;2016;1750.040528;1198898
PT;NL;10;2016;1750.040528;2174918
NL;PT;10;2016;1750.040528;1428668
PT;NL;11;2016;1750.040528;3430128
NL;PT;11;2016;1750.040528;1644520
PT;NL;12;2016;1750.040528;7998300
NL;PT;12;2016;1750.040528;2426164
PT;NL;13;2016;1750.040528;3485626
NL;PT;13;2016;1750.040528;119765
PT;NL;14;2016;1750.040528;94295
NL;PT;14;2016;1750.040528;47278
PT;NL;15;2016;1750.040528;16637048
NL;PT;15;2016;1750.040528;1770244
PT;NL;16;2016;1750.040528;8780118
NL;PT;16;2016;1750.040528;2317014
PT;NL;17;2016;1750.040528;4730678
NL;PT;17;2016;1750.040528;868783
PT;NL;18;2016;1750.040528;13173031
NL;PT;18;2016;1750.040528;1020075
PT;NL;19;2016;1750.040528;12611443
NL;PT;19;2016;1750.040528;8627291
PT;NL;20;2016;1750.040528;22609474
NL;PT;20;2016;1750.040528;12421486
FI;DE;1;2007;1752.647512;351774
DE;FI;1;2007;1752.647512;70152
FI;DE;2;2007;1752.647512;28549909
DE;FI;2;2007;1752.647512;2465102
FI;DE;3;2007;1752.647512;2339381
DE;FI;3;2007;1752.647512;253217
FI;DE;4;2007;1752.647512;48145593
DE;FI;4;2007;1752.647512;10705891
FI;DE;5;2007;1752.647512;845361
DE;FI;5;2007;1752.647512;328093
FI;DE;6;2007;1752.647512;7913677
DE;FI;6;2007;1752.647512;631069
FI;DE;7;2007;1752.647512;15500528
DE;FI;7;2007;1752.647512;60382
FI;DE;8;2007;1752.647512;44574656
DE;FI;8;2007;1752.647512;4849803
FI;DE;9;2007;1752.647512;6907662
DE;FI;9;2007;1752.647512;865481
FI;DE;10;2007;1752.647512;5214894
DE;FI;10;2007;1752.647512;44430437
FI;DE;11;2007;1752.647512;2472932
DE;FI;11;2007;1752.647512;1916888
FI;DE;12;2007;1752.647512;12972212
DE;FI;12;2007;1752.647512;84370
FI;DE;13;2007;1752.647512;2640436
DE;FI;13;2007;1752.647512;29485
FI;DE;14;2007;1752.647512;29716
DE;FI;14;2007;1752.647512;6291
FI;DE;15;2007;1752.647512;3414766
DE;FI;15;2007;1752.647512;259211
FI;DE;16;2007;1752.647512;29129253
DE;FI;16;2007;1752.647512;192353
FI;DE;17;2007;1752.647512;13564508
DE;FI;17;2007;1752.647512;9523606
FI;DE;18;2007;1752.647512;21394607
DE;FI;18;2007;1752.647512;1449696
FI;DE;19;2007;1752.647512;51053827
DE;FI;19;2007;1752.647512;11618823
FI;DE;20;2007;1752.647512;29563165
DE;FI;20;2007;1752.647512;358331
FI;DE;1;2008;1752.647512;438482
DE;FI;1;2008;1752.647512;3096640
FI;DE;2;2008;1752.647512;40623112
DE;FI;2;2008;1752.647512;1502961
FI;DE;3;2008;1752.647512;2793784
DE;FI;3;2008;1752.647512;92197
FI;DE;4;2008;1752.647512;57661188
DE;FI;4;2008;1752.647512;4884839
FI;DE;5;2008;1752.647512;747229
DE;FI;5;2008;1752.647512;152485
FI;DE;6;2008;1752.647512;8712496
DE;FI;6;2008;1752.647512;1149443
FI;DE;7;2008;1752.647512;16883145
DE;FI;7;2008;1752.647512;653706
FI;DE;8;2008;1752.647512;44026796
DE;FI;8;2008;1752.647512;6508307
FI;DE;9;2008;1752.647512;6848065
DE;FI;9;2008;1752.647512;1181037
FI;DE;10;2008;1752.647512;8320254
DE;FI;10;2008;1752.647512;52199477
FI;DE;11;2008;1752.647512;3122857
DE;FI;11;2008;1752.647512;1855473
FI;DE;12;2008;1752.647512;17384954
DE;FI;12;2008;1752.647512;1212563
FI;DE;13;2008;1752.647512;2479672
DE;FI;13;2008;1752.647512;32019
FI;DE;14;2008;1752.647512;16191
DE;FI;14;2008;1752.647512;7820
FI;DE;15;2008;1752.647512;5179527
DE;FI;15;2008;1752.647512;956093
FI;DE;16;2008;1752.647512;29972063
DE;FI;16;2008;1752.647512;436131
FI;DE;17;2008;1752.647512;12090269
DE;FI;17;2008;1752.647512;6403375
FI;DE;18;2008;1752.647512;29031039
DE;FI;18;2008;1752.647512;1111160
FI;DE;19;2008;1752.647512;59950089
DE;FI;19;2008;1752.647512;12600008
FI;DE;20;2008;1752.647512;31610742
DE;FI;20;2008;1752.647512;330812
FI;DE;1;2009;1752.647512;359120
DE;FI;1;2009;1752.647512;673039
FI;DE;2;2009;1752.647512;34981580
DE;FI;2;2009;1752.647512;3595255
FI;DE;3;2009;1752.647512;1562141
DE;FI;3;2009;1752.647512;87157
FI;DE;4;2009;1752.647512;57925747
DE;FI;4;2009;1752.647512;3968512
FI;DE;5;2009;1752.647512;1139258
DE;FI;5;2009;1752.647512;129639
FI;DE;6;2009;1752.647512;7495871
DE;FI;6;2009;1752.647512;1507845
FI;DE;7;2009;1752.647512;14961142
DE;FI;7;2009;1752.647512;42034
FI;DE;8;2009;1752.647512;42731637
DE;FI;8;2009;1752.647512;3068911
FI;DE;9;2009;1752.647512;6368609
DE;FI;9;2009;1752.647512;1687031
FI;DE;10;2009;1752.647512;5013786
DE;FI;10;2009;1752.647512;38268928
FI;DE;11;2009;1752.647512;2904930
DE;FI;11;2009;1752.647512;847338
FI;DE;12;2009;1752.647512;12762180
DE;FI;12;2009;1752.647512;9473
FI;DE;13;2009;1752.647512;2915566
DE;FI;13;2009;1752.647512;30503
FI;DE;14;2009;1752.647512;12992
DE;FI;14;2009;1752.647512;10479
FI;DE;15;2009;1752.647512;4338980
DE;FI;15;2009;1752.647512;65673
FI;DE;16;2009;1752.647512;27746042
DE;FI;16;2009;1752.647512;30288
FI;DE;17;2009;1752.647512;20632240
DE;FI;17;2009;1752.647512;6604542
FI;DE;18;2009;1752.647512;32116165
DE;FI;18;2009;1752.647512;1019718
FI;DE;19;2009;1752.647512;59936844
DE;FI;19;2009;1752.647512;10895820
FI;DE;20;2009;1752.647512;31631135
DE;FI;20;2009;1752.647512;566162
FI;DE;1;2010;1752.647512;222009
DE;FI;1;2010;1752.647512;106022
FI;DE;2;2010;1752.647512;37878758
DE;FI;2;2010;1752.647512;2350776
FI;DE;3;2010;1752.647512;2570001
DE;FI;3;2010;1752.647512;7832
FI;DE;4;2010;1752.647512;65357365
DE;FI;4;2010;1752.647512;2994362
FI;DE;5;2010;1752.647512;1309877
DE;FI;5;2010;1752.647512;109196
FI;DE;6;2010;1752.647512;9174969
DE;FI;6;2010;1752.647512;2225538
FI;DE;7;2010;1752.647512;16272727
DE;FI;7;2010;1752.647512;3117
FI;DE;8;2010;1752.647512;42581512
DE;FI;8;2010;1752.647512;5592673
FI;DE;9;2010;1752.647512;8690378
DE;FI;9;2010;1752.647512;1369513
FI;DE;10;2010;1752.647512;3546350
DE;FI;10;2010;1752.647512;29125036
FI;DE;11;2010;1752.647512;2577151
DE;FI;11;2010;1752.647512;723522
FI;DE;12;2010;1752.647512;13195348
DE;FI;12;2010;1752.647512;14598
FI;DE;13;2010;1752.647512;3802009
DE;FI;13;2010;1752.647512;40185
FI;DE;14;2010;1752.647512;17359
DE;FI;14;2010;1752.647512;2871
FI;DE;15;2010;1752.647512;5102204
DE;FI;15;2010;1752.647512;1466384
FI;DE;16;2010;1752.647512;35317086
DE;FI;16;2010;1752.647512;9364
FI;DE;17;2010;1752.647512;26539408
DE;FI;17;2010;1752.647512;6295500
FI;DE;18;2010;1752.647512;37177455
DE;FI;18;2010;1752.647512;1297345
FI;DE;19;2010;1752.647512;61052017
DE;FI;19;2010;1752.647512;10357276
FI;DE;20;2010;1752.647512;29608791
DE;FI;20;2010;1752.647512;762312
FI;DE;1;2011;1752.647512;368401
DE;FI;1;2011;1752.647512;254229
FI;DE;2;2011;1752.647512;40485927
DE;FI;2;2011;1752.647512;2991184
FI;DE;3;2011;1752.647512;4669977
DE;FI;3;2011;1752.647512;460
FI;DE;4;2011;1752.647512;88284430
DE;FI;4;2011;1752.647512;2267266
FI;DE;5;2011;1752.647512;1701999
DE;FI;5;2011;1752.647512;155450
FI;DE;6;2011;1752.647512;10055353
DE;FI;6;2011;1752.647512;3116306
FI;DE;7;2011;1752.647512;15586758
DE;FI;7;2011;1752.647512;135636
FI;DE;8;2011;1752.647512;45876011
DE;FI;8;2011;1752.647512;5627044
FI;DE;9;2011;1752.647512;11411197
DE;FI;9;2011;1752.647512;1829867
FI;DE;10;2011;1752.647512;3415593
DE;FI;10;2011;1752.647512;52103910
FI;DE;11;2011;1752.647512;2017815
DE;FI;11;2011;1752.647512;1720453
FI;DE;12;2011;1752.647512;13743424
DE;FI;12;2011;1752.647512;117330
FI;DE;13;2011;1752.647512;4597992
DE;FI;13;2011;1752.647512;25847
FI;DE;14;2011;1752.647512;27258
DE;FI;14;2011;1752.647512;4819
FI;DE;15;2011;1752.647512;5093987
DE;FI;15;2011;1752.647512;1069934
FI;DE;16;2011;1752.647512;39411013
DE;FI;16;2011;1752.647512;27165
FI;DE;17;2011;1752.647512;25810637
DE;FI;17;2011;1752.647512;5165660
FI;DE;18;2011;1752.647512;27271063
DE;FI;18;2011;1752.647512;2418103
FI;DE;19;2011;1752.647512;67323549
DE;FI;19;2011;1752.647512;11172918
FI;DE;20;2011;1752.647512;41533318
DE;FI;20;2011;1752.647512;98668
FI;DE;1;2012;1752.647512;464189
DE;FI;1;2012;1752.647512;4359
FI;DE;2;2012;1752.647512;59929158
DE;FI;2;2012;1752.647512;2538966
FI;DE;3;2012;1752.647512;5385629
DE;FI;3;2012;1752.647512;46487
FI;DE;4;2012;1752.647512;98731267
DE;FI;4;2012;1752.647512;4898373
FI;DE;5;2012;1752.647512;2964872
DE;FI;5;2012;1752.647512;80722
FI;DE;6;2012;1752.647512;10962270
DE;FI;6;2012;1752.647512;2180883
FI;DE;7;2012;1752.647512;20893821
DE;FI;7;2012;1752.647512;35138
FI;DE;8;2012;1752.647512;52318130
DE;FI;8;2012;1752.647512;6389142
FI;DE;9;2012;1752.647512;11506342
DE;FI;9;2012;1752.647512;2146184
FI;DE;10;2012;1752.647512;4255654
DE;FI;10;2012;1752.647512;48027134
FI;DE;11;2012;1752.647512;2551531
DE;FI;11;2012;1752.647512;1932300
FI;DE;12;2012;1752.647512;7392627
DE;FI;12;2012;1752.647512;72572
FI;DE;13;2012;1752.647512;3020764
DE;FI;13;2012;1752.647512;26265
FI;DE;14;2012;1752.647512;5830
DE;FI;14;2012;1752.647512;12226
FI;DE;15;2012;1752.647512;5746190
DE;FI;15;2012;1752.647512;1915637
FI;DE;16;2012;1752.647512;41320452
DE;FI;16;2012;1752.647512;81840
FI;DE;17;2012;1752.647512;18404007
DE;FI;17;2012;1752.647512;23179184
FI;DE;18;2012;1752.647512;28939223
DE;FI;18;2012;1752.647512;3275064
FI;DE;19;2012;1752.647512;78677572
DE;FI;19;2012;1752.647512;11976161
FI;DE;20;2012;1752.647512;39069779
DE;FI;20;2012;1752.647512;57124
FI;DE;1;2013;1752.647512;736447
DE;FI;1;2013;1752.647512;1106
FI;DE;2;2013;1752.647512;52360232
DE;FI;2;2013;1752.647512;1822891
FI;DE;3;2013;1752.647512;6709708
DE;FI;3;2013;1752.647512;201
FI;DE;4;2013;1752.647512;107993955
DE;FI;4;2013;1752.647512;6646673
FI;DE;5;2013;1752.647512;2662123
DE;FI;5;2013;1752.647512;651726
FI;DE;6;2013;1752.647512;14214097
DE;FI;6;2013;1752.647512;2130288
FI;DE;7;2013;1752.647512;23322005
DE;FI;7;2013;1752.647512;301672
FI;DE;8;2013;1752.647512;68651589
DE;FI;8;2013;1752.647512;3817078
FI;DE;9;2013;1752.647512;9452118
DE;FI;9;2013;1752.647512;1834929
FI;DE;10;2013;1752.647512;1670582
DE;FI;10;2013;1752.647512;47501434
FI;DE;11;2013;1752.647512;1263824
DE;FI;11;2013;1752.647512;1673197
FI;DE;12;2013;1752.647512;10227460
DE;FI;12;2013;1752.647512;45756
FI;DE;13;2013;1752.647512;4448240
DE;FI;13;2013;1752.647512;36010
FI;DE;14;2013;1752.647512;14411
DE;FI;14;2013;1752.647512;14149
FI;DE;15;2013;1752.647512;5554419
DE;FI;15;2013;1752.647512;1362260
FI;DE;16;2013;1752.647512;42323197
DE;FI;16;2013;1752.647512;16453
FI;DE;17;2013;1752.647512;15004703
DE;FI;17;2013;1752.647512;5390139
FI;DE;18;2013;1752.647512;28955863
DE;FI;18;2013;1752.647512;2861171
FI;DE;19;2013;1752.647512;91126781
DE;FI;19;2013;1752.647512;10960302
FI;DE;20;2013;1752.647512;40028114
DE;FI;20;2013;1752.647512;51555
FI;DE;1;2014;1752.647512;475205
DE;FI;1;2014;1752.647512;2511
FI;DE;2;2014;1752.647512;61718352
DE;FI;2;2014;1752.647512;223854
FI;DE;3;2014;1752.647512;5780511
DE;FI;3;2014;1752.647512;175066
FI;DE;4;2014;1752.647512;110099772
DE;FI;4;2014;1752.647512;6295568
FI;DE;5;2014;1752.647512;1192186
DE;FI;5;2014;1752.647512;442126
FI;DE;6;2014;1752.647512;14683449
DE;FI;6;2014;1752.647512;1657073
FI;DE;7;2014;1752.647512;25402271
DE;FI;7;2014;1752.647512;243347
FI;DE;8;2014;1752.647512;89627771
DE;FI;8;2014;1752.647512;5106584
FI;DE;9;2014;1752.647512;13822779
DE;FI;9;2014;1752.647512;1546346
FI;DE;10;2014;1752.647512;1821509
DE;FI;10;2014;1752.647512;41021943
FI;DE;11;2014;1752.647512;1247920
DE;FI;11;2014;1752.647512;1769727
FI;DE;12;2014;1752.647512;7394079
DE;FI;12;2014;1752.647512;210516
FI;DE;13;2014;1752.647512;3679968
DE;FI;13;2014;1752.647512;183994
FI;DE;14;2014;1752.647512;17078
DE;FI;14;2014;1752.647512;21360
FI;DE;15;2014;1752.647512;5959071
DE;FI;15;2014;1752.647512;4521847
FI;DE;16;2014;1752.647512;42316176
DE;FI;16;2014;1752.647512;13042
FI;DE;17;2014;1752.647512;16550057
DE;FI;17;2014;1752.647512;3732207
FI;DE;18;2014;1752.647512;40198887
DE;FI;18;2014;1752.647512;3533961
FI;DE;19;2014;1752.647512;91817927
DE;FI;19;2014;1752.647512;10789245
FI;DE;20;2014;1752.647512;41420286
DE;FI;20;2014;1752.647512;64690
FI;DE;1;2015;1752.647512;279854
DE;FI;1;2015;1752.647512;60575
